Date,Time,ns1:sex,ns1:lat,lat,Latitudes,ns1:lon,lon,Longitudes
21-06-1967,08:30:00,F,485200N,485200,48.52,0022000E,22000,0.22
25-06-1967,06:48:00,F,431959N,431959,43.19,0454200E,454200,4.542
28-06-1967,17:44:00,M,421200N,421200,42.12,0723700W,723700,-7.237
01-07-1967,04:08:00,F,485800N,485800,48.58,1234900W,1234900,-2.349
01-07-1967,04:08:00,M,485800N,485800,48.58,1234900W,1234900,-2.349
01-07-1967,04:08:00,M,485800N,485800,48.58,1234859E,1234859,12.348
04-07-1967,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
11-07-1967,12:37:00,M,421500N,421500,42.15,0710000W,710000,-7.1
16-07-1967,10:09:00,M,333700N,333700,33.37,1175600W,1175600,-1.756
16-07-1967,03:23:00,F,462800N,462800,46.28,0304400E,304400,3.044
18-07-1967,14:30:00,M,404300N,404300,40.43,0740000W,740000,-7.4
23-07-1967,12:00:00,M,430600N,430600,43.06,0772700W,772700,-7.727
25-07-1967,04:18:00,M,422000N,422000,42.2,0711300W,711300,-7.113
30-07-1967,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
31-07-1967,04:20:00,M,395700N,395700,39.57,0751000W,751000,-7.51
01-08-1967,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
02-08-1967,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
05-08-1967,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
13-08-1967,07:30:00,M,414700N,414700,41.47,1232500E,1232500,12.325
13-08-1967,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
13-08-1967,07:30:00,F,414700N,414700,41.47,1232500E,1232500,12.325
15-08-1967,06:20:00,M,335200S,335200,-33.52,1511300E,1511300,15.113
15-08-1967,06:20:00,F,335200S,335200,-33.52,1511300E,1511300,15.113
16-08-1967,14:32:00,M,592000N,592000,59.2,0180300E,180300,1.803
16-08-1967,03:18:00,M,254300N,254300,25.43,0801600W,801600,-8.016
22-08-1967,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
26-08-1967,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
30-08-1967,03:23:00,M,340300N,340300,34.03,1181400W,1181400,-1.814
30-08-1967,15:32:00,F,444302N,444302,44.43,0411621E,411621,4.116
07-09-1967,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
15-09-1967,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
22-09-1967,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
25-09-1967,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
28-09-1967,17:08:00,F,404300N,404300,40.43,0740000W,740000,-7.4
28-09-1967,17:08:00,M,404300N,404300,40.43,0740000W,740000,-7.4
30-09-1967,14:43:00,F,480800N,480800,48.08,0113359E,113359,1.133
30-09-1967,14:43:00,M,480800N,480800,48.08,0113400E,113400,1.134
30-09-1967,14:43:00,F,480800N,480800,48.08,0113400E,113400,1.134
03-10-1967,00:01:00,F,374800N,374800,37.48,1221600W,1221600,-2.216
04-10-1967,10:30:00,M,374700N,374700,37.47,1222500W,1222500,-2.225
05-10-1967,16:15:00,M,522400N,522400,52.24,0001600E,1600,0.016
09-10-1967,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
12-10-1967,11:20:00,F,555300N,555300,55.53,0041500W,41500,-0.415
14-10-1967,08:54:00,M,361000N,361000,36.1,1150800W,1150800,-1.508
19-10-1967,00:26:00,F,320200N,320200,32.02,0842400W,842400,-8.424
19-10-1967,00:26:00,M,320200N,320200,32.02,0842400W,842400,-8.424
20-10-1967,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
24-10-1967,21:47:00,M,295700N,295700,29.57,0900400W,900400,-9.004
26-10-1967,16:57:00,M,594559N,594559,59.45,0601200E,601200,6.012
28-10-1967,00:16:00,F,334500N,334500,33.45,0842300W,842300,-8.423
28-10-1967,00:16:00,M,334500N,334500,33.45,0842300W,842300,-8.423
28-10-1967,00:16:00,M,341300N,341300,34.13,0851100E,851100,8.511
03-11-1967,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
03-11-1967,14:08:00,M,511700N,511700,51.17,0010500E,10500,0.105
03-11-1967,14:08:00,F,511700N,511700,51.17,0010500E,10500,0.105
13-11-1967,17:01:00,M,414200N,414200,41.42,0710900W,710900,-7.109
14-11-1967,08:00:00,F,514400N,514400,51.44,0001100W,1100,-0.011
14-11-1967,08:00:00,M,514400N,514400,51.44,0001100W,1100,-0.011
16-11-1967,20:51:00,F,374700N,374700,37.47,1222500W,1222500,-2.225
16-11-1967,20:51:00,M,374700N,374700,37.47,1222500W,1222500,-2.225
22-11-1967,07:33:00,M,423500N,423500,42.35,0874900W,874900,-8.749
22-11-1967,08:45:00,M,491600N,491600,49.16,0074500E,74500,0.745
27-11-1967,06:34:00,F,414300N,414300,41.43,0444859E,444859,4.448
10-12-1967,21:52:00,M,420059N,420059,42,0421500E,421500,4.215
13-12-1967,12:00:00,M,324400N,324400,32.44,0961700W,961700,-9.617
14-12-1967,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
14-12-1967,07:45:00,F,554800N,554800,55.48,0040000W,40000,-0.4
18-12-1967,23:58:00,M,402300N,402300,40.23,0495059E,495059,4.95
23-12-1967,18:10:00,M,450259N,450259,45.02,0073959E,73959,0.739
27-12-1967,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
29-12-1967,10:30:00,M,461200N,461200,46.12,0051300E,51300,0.513
30-12-1967,05:25:00,F,500000N,500000,50,0361500E,361500,3.615
01-01-1968,18:49:00,M,424400N,424400,42.44,0734100W,734100,-7.341
01-01-1968,02:00:00,M,370100N,370100,37.01,1125800W,1125800,-1.258
02-01-1968,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
05-01-1968,17:58:00,M,423800N,423800,42.38,0711900W,711900,-7.119
05-01-1968,12:00:00,F,592706N,592706,59.27,0300107E,300107,3.001
10-01-1968,12:10:00,F,404300N,404300,40.43,0740000W,740000,-7.4
10-01-1968,12:10:00,M,404300N,404300,40.43,0740000W,740000,-7.4
14-01-1968,20:46:00,M,404400N,404400,40.44,0731500W,731500,-7.315
15-01-1968,11:15:00,M,430500N,430500,43.05,0022200W,22200,-0.222
17-01-1968,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
25-01-1968,00:15:00,M,555700N,555700,55.57,0031300W,31300,-0.313
26-01-1968,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
27-01-1968,04:38:00,M,330700N,330700,33.07,0941000W,941000,-9.41
28-01-1968,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
30-01-1968,12:45:00,M,402400N,402400,40.24,0034100W,34100,-0.341
30-01-1968,12:45:00,M,402400N,402400,40.24,0034100E,34100,0.341
31-01-1968,22:45:00,M,385900N,385900,38.59,0162000E,162000,1.62
01-02-1968,17:01:00,M,350900N,350900,35.09,0900300W,900300,-9.003
02-02-1968,17:55:00,M,504800N,504800,50.48,0003100W,3100,-0.031
04-02-1968,16:39:39,F,404251N,404251,40.42,0740022E,740022,7.4
04-02-1968,16:39:39,F,554500N,554500,55.45,0373459E,373459,3.734
06-02-1968,05:22:00,M,405100N,405100,40.51,0740700W,740700,-7.407
12-02-1968,10:22:00,M,340100N,340100,34.01,1182900W,1182900,-1.829
21-02-1968,02:52:00,M,341213N,341213,34.12,0832725E,832725,8.327
25-02-1968,01:30:00,F,513359N,513359,51.33,0460159E,460159,4.601
28-02-1968,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
05-03-1968,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
12-03-1968,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
18-03-1968,19:53:00,F,423859N,423859,42.38,0424535E,424535,4.245
23-03-1968,02:00:00,M,513100N,513100,51.31,0000200W,200,-0.002
26-03-1968,16:38:00,F,554859N,554859,55.48,0490800E,490800,4.908
29-03-1968,02:30:00,M,365159N,365159,36.51,1744559E,1744559,17.445
30-03-1968,12:15:00,F,454300N,454300,45.43,0732900W,732900,-7.329
30-03-1968,12:15:00,M,454300N,454300,45.43,0732900W,732900,-7.329
30-03-1968,12:15:00,M,454300N,454300,45.43,0732859E,732859,7.328
02-04-1968,10:25:00,M,414300N,414300,41.43,0444859E,444859,4.448
02-04-1968,16:45:00,M,421608N,421608,42.16,0420444E,420444,4.204
08-04-1968,11:55:00,F,404300N,404300,40.43,0740000W,740000,-7.4
08-04-1968,11:55:00,M,404300N,404300,40.43,0740000W,740000,-7.4
08-04-1968,11:55:00,M,404251N,404251,40.42,0740022E,740022,7.4
10-04-1968,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
17-04-1968,19:21:00,M,470459N,470459,47.04,0152659E,152659,1.526
19-04-1968,13:12:00,F,341800N,341800,34.18,1182700W,1182700,-1.827
23-04-1968,08:19:00,F,431000N,431000,43.1,0784100W,784100,-7.841
23-04-1968,08:19:00,M,431000N,431000,43.1,0784100W,784100,-7.841
07-05-1968,17:19:00,F,402200N,402200,40.22,0803800W,803800,-8.038
07-05-1968,17:19:00,M,402200N,402200,40.22,0803800W,803800,-8.038
15-05-1968,08:23:00,F,422100N,422100,42.21,0710300W,710300,-7.103
16-05-1968,23:33:00,F,554659N,554659,55.46,0382800E,382800,3.828
21-05-1968,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
22-05-1968,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
23-05-1968,09:07:00,F,422100N,422100,42.21,0710300W,710300,-7.103
23-05-1968,09:07:00,M,422100N,422100,42.21,0710300W,710300,-7.103
25-05-1968,00:02:00,M,320400N,320400,32.04,0344600E,344600,3.446
26-05-1968,23:50:00,M,554000N,554000,55.4,0123500E,123500,1.235
27-05-1968,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
27-05-1968,14:03:00,M,422200N,422200,42.22,0710400W,710400,-7.104
28-05-1968,11:00:00,M,374859N,374859,37.48,1445759E,1445759,14.457
01-06-1968,18:00:00,M,374900S,374900,-37.49,1445800E,1445800,14.458
01-06-1968,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
08-06-1968,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
09-06-1968,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
14-06-1968,12:00:00,F,404300N,404300,40.43,0740000W,740000,-7.4
18-06-1968,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
20-06-1968,05:00:00,M,433559N,433559,43.35,0012559E,12559,0.125
24-06-1968,10:13:00,M,450159N,450159,45.01,0390000E,390000,3.9
29-06-1968,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
06-07-1968,09:48:00,M,415600N,415600,41.56,0420000E,420000,4.2
16-07-1968,12:27:00,M,522500N,522500,52.25,0310000E,310000,3.1
18-07-1968,15:46:00,F,414300N,414300,41.43,0444859E,444859,4.448
19-07-1968,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
23-07-1968,17:44:00,M,404759N,404759,40.47,0434959E,434959,4.349
27-07-1968,06:45:00,M,381100N,381100,38.11,0153400E,153400,1.534
27-07-1968,10:20:00,M,335200S,335200,-33.52,1511300E,1511300,15.113
27-07-1968,10:20:00,F,335200S,335200,-33.52,1511300E,1511300,15.113
31-07-1968,12:00:00,M,292700N,292700,29.27,0950300W,950300,-9.503
07-08-1968,14:18:00,M,414200N,414200,41.42,0701800W,701800,-7.018
09-08-1968,06:00:00,F,415100N,415100,41.51,0873900W,873900,-8.739
09-08-1968,19:38:00,F,414300N,414300,41.43,0444859E,444859,4.448
12-08-1968,07:17:00,M,421959N,421959,42.19,0422500E,422500,4.225
14-08-1968,05:30:00,M,453100N,453100,45.31,0733400W,733400,-7.334
16-08-1968,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
26-08-1968,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
31-08-1968,01:10:00,F,344000N,344000,34.4,1353000E,1353000,13.53
02-09-1968,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
09-09-1968,17:00:00,F,502100N,502100,50.21,0033200E,33200,0.332
09-09-1968,03:56:00,F,500000N,500000,50,0361500E,361500,3.615
11-09-1968,15:01:00,M,404600N,404600,40.46,0732800W,732800,-7.328
12-09-1968,09:53:00,M,505000N,505000,50.5,0042000E,42000,0.42
12-09-1968,08:18:00,M,463800N,463800,46.38,0323459E,323459,3.234
14-09-1968,22:26:00,M,414300N,414300,41.43,0444859E,444859,4.448
17-09-1968,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
17-09-1968,23:00:00,M,431759N,431759,43.17,0052400E,52400,0.524
21-09-1968,08:00:00,F,405100N,405100,40.51,0735400W,735400,-7.354
21-09-1968,08:00:00,M,405100N,405100,40.51,0735400W,735400,-7.354
26-09-1968,11:14:00,M,482500N,482500,48.25,1222000W,1222000,-2.22
29-09-1968,18:21:00,M,512700N,512700,51.27,0000100W,100,-0.001
29-09-1968,18:11:00,M,512700N,512700,51.27,0000100W,100,-0.001
29-09-1968,12:25:00,F,454800N,454800,45.48,0155800E,155800,1.558
30-09-1968,14:30:00,M,432700N,432700,43.27,0121400E,121400,1.214
02-10-1968,12:00:00,F,491200N,491200,49.12,0163700E,163700,1.637
05-10-1968,02:24:00,F,560459N,560459,56.04,1014800E,1014800,10.148
06-10-1968,12:30:00,M,483259N,483259,48.32,0031759E,31759,0.317
14-10-1968,19:45:00,M,431900N,431900,43.19,0112100E,112100,1.121
18-10-1968,18:30:00,M,534500N,534500,53.45,0093900E,93900,0.939
31-10-1968,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
01-11-1968,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
02-11-1968,05:42:54,F,462800N,462800,46.28,0304400E,304400,3.044
07-11-1968,22:00:00,F,463100N,463100,46.31,0112200E,112200,1.122
11-11-1968,21:00:00,F,315700S,315700,-31.57,1155100E,1155100,11.551
11-11-1968,15:53:00,M,340600N,340600,34.06,1182000W,1182000,-1.82
11-11-1968,21:00:00,M,315700S,315700,-31.57,1155100E,1155100,11.551
11-11-1968,15:53:00,M,340553N,340553,34.05,1181933E,1181933,11.819
15-11-1968,20:57:00,M,442200N,442200,44.22,1002100W,1002100,-0.021
24-11-1968,20:25:00,M,452800N,452800,45.28,0083800E,83800,0.838
29-11-1968,16:59:00,M,421600N,421600,42.16,0714800W,714800,-7.148
01-12-1968,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
03-12-1968,15:28:00,M,394600N,394600,39.46,0860900W,860900,-8.609
03-12-1968,15:28:00,F,394600N,394600,39.46,0860900W,860900,-8.609
04-12-1968,15:17:00,F,340300N,340300,34.03,1181500W,1181500,-1.815
04-12-1968,15:17:00,M,340300N,340300,34.03,1181500W,1181500,-1.815
05-12-1968,06:29:00,F,374700N,374700,37.47,1222500W,1222500,-2.225
05-12-1968,17:34:15,M,595500N,595500,59.55,0301500E,301500,3.015
05-12-1968,06:29:00,M,374700N,374700,37.47,1222500W,1222500,-2.225
10-12-1968,20:14:00,M,414300N,414300,41.43,0444859E,444859,4.448
12-12-1968,05:40:00,M,385400N,385400,38.54,0770200W,770200,-7.702
22-12-1968,10:20:00,F,415200N,415200,41.52,0873900W,873900,-8.739
22-12-1968,10:20:00,M,415200N,415200,41.52,0873900W,873900,-8.739
29-12-1968,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
29-12-1968,08:53:00,M,461200N,461200,46.12,0060900E,60900,0.609
31-12-1968,18:45:00,M,233200S,233200,-23.32,0463800W,463800,-4.638
01-01-1969,05:26:00,M,571000N,571000,57.1,0020400W,20400,-0.204
03-01-1969,13:43:00,M,505600N,505600,50.56,0065859E,65859,0.658
05-01-1969,20:05:00,M,404800N,404800,40.48,0812300W,812300,-8.123
13-01-1969,18:23:00,M,554500N,554500,55.45,0373459E,373459,3.734
13-01-1969,13:15:00,M,441759N,441759,44.17,0070959E,70959,0.709
14-01-1969,17:39:00,M,405900N,405900,40.59,0734100W,734100,-7.341
14-01-1969,07:33:00,F,411400N,411400,41.14,0804900W,804900,-8.049
14-01-1969,07:33:00,M,411400N,411400,41.14,0804900W,804900,-8.049
25-01-1969,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
25-01-1969,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
27-01-1969,09:50:00,M,483500N,483500,48.35,0074500E,74500,0.745
27-01-1969,09:50:00,F,483500N,483500,48.35,0074500E,74500,0.745
01-02-1969,06:53:00,M,375200N,375200,37.52,1221600W,1221600,-2.216
02-02-1969,22:30:00,M,320400N,320400,32.04,0344600E,344600,3.446
05-02-1969,05:21:00,M,422200N,422200,42.22,0710400W,710400,-7.104
07-02-1969,04:36:07,F,432400N,432400,43.24,0773559E,773559,7.735
07-02-1969,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
09-02-1969,12:00:00,M,422000N,422000,42.2,0830300W,830300,-8.303
10-02-1969,04:12:00,M,422500N,422500,42.25,0710600W,710600,-7.106
11-02-1969,22:22:00,F,340300N,340300,34.03,1181500W,1181500,-1.815
11-02-1969,22:22:00,M,340259N,340259,34.02,1181500E,1181500,11.815
15-02-1969,19:44:00,M,524659N,524659,52.46,0321400E,321400,3.214
19-02-1969,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
21-02-1969,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
23-02-1969,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
25-02-1969,15:23:00,M,414300N,414300,41.43,0444859E,444859,4.448
28-02-1969,10:00:00,M,405900N,405900,40.59,0740200W,740200,-7.402
28-02-1969,13:50:00,M,454700N,454700,45.47,1083000W,1083000,-0.83
01-03-1969,21:30:00,M,280600N,280600,28.06,0152400W,152400,-1.524
02-03-1969,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
04-03-1969,00:55:00,M,340300N,340300,34.03,1181500W,1181500,-1.815
05-03-1969,23:55:00,M,144000N,144000,14.4,0172600W,172600,-1.726
07-03-1969,01:09:00,M,422800N,422800,42.28,0710600W,710600,-7.106
13-03-1969,10:37:00,M,430536N,430536,43.05,0452128E,452128,4.521
23-03-1969,04:14:00,M,503459N,503459,50.34,1370200E,1370200,13.702
24-03-1969,10:15:00,F,500000N,500000,50,0361500E,361500,3.615
01-04-1969,08:30:00,M,490100N,490100,49.01,0015400E,15400,0.154
03-04-1969,05:35:00,F,485400N,485400,48.54,0021800E,21800,0.218
14-04-1969,14:37:25,M,595500N,595500,59.55,0301500E,301500,3.015
15-04-1969,00:28:00,F,340300N,340300,34.03,1181500W,1181500,-1.815
22-04-1969,20:50:00,M,560700N,560700,56.07,0031000W,31000,-0.31
29-04-1969,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
02-05-1969,22:45:00,F,414300N,414300,41.43,0444859E,444859,4.448
06-05-1969,15:24:00,M,404838N,404838,40.48,0442902E,442902,4.429
08-05-1969,08:27:00,M,523924N,523924,52.39,0394358E,394358,3.943
10-05-1969,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
10-05-1969,03:34:00,F,421500N,421500,42.15,0424000E,424000,4.24
13-05-1969,13:00:00,M,485159N,485159,48.51,0021959E,21959,0.219
14-05-1969,12:00:00,F,374900S,374900,-37.49,1445800E,1445800,14.458
14-05-1969,19:47:00,M,422200N,422200,42.22,0710400W,710400,-7.104
16-05-1969,16:30:00,M,231900S,231900,-23.19,0455800W,455800,-4.558
23-05-1969,14:00:00,M,163000S,163000,-16.3,0680900W,680900,-6.809
23-05-1969,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
23-05-1969,16:10:00,M,484659N,484659,48.46,0021659E,21659,0.216
25-05-1969,16:51:00,F,413000N,413000,41.3,0814200W,814200,-8.142
25-05-1969,16:51:00,M,413000N,413000,41.3,0814200W,814200,-8.142
29-05-1969,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
07-06-1969,04:30:00,M,554000N,554000,55.4,0123500E,123500,1.235
09-06-1969,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
14-06-1969,04:40:00,M,492900N,492900,49.29,0082900E,82900,0.829
15-06-1969,18:00:00,M,485300N,485300,48.53,0021600E,21600,0.216
15-06-1969,08:30:00,M,490259N,490259,49.02,0082359E,82359,0.823
16-06-1969,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
16-06-1969,15:10:00,M,450400N,450400,45.04,0832600W,832600,-8.326
20-06-1969,12:00:00,M,405100N,405100,40.51,0733800W,733800,-7.338
23-06-1969,11:05:00,M,485200N,485200,48.52,0022000E,22000,0.22
23-06-1969,11:05:00,F,485200N,485200,48.52,0022000E,22000,0.22
25-06-1969,06:46:00,F,414300N,414300,41.43,0444859E,444859,4.448
27-06-1969,04:30:00,M,595700N,595700,59.57,0301759E,301759,3.017
01-07-1969,15:58:00,M,483659N,483659,48.36,0221759E,221759,2.217
05-07-1969,22:15:00,M,485159N,485159,48.51,0021959E,21959,0.219
06-07-1969,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
07-07-1969,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
14-07-1969,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
24-07-1969,05:55:00,F,531200N,531200,53.12,0500900E,500900,5.009
24-07-1969,05:55:00,F,435500N,435500,43.55,0424400E,424400,4.244
24-07-1969,05:55:00,F,482700N,482700,48.27,0243259E,243259,2.432
24-07-1969,12:00:00,M,405059N,405059,40.5,0735400E,735400,7.354
25-07-1969,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
26-07-1969,01:25:00,M,512900N,512900,51.29,0031300W,31300,-0.313
28-07-1969,19:00:00,F,341200N,341200,34.12,1183600W,1183600,-1.836
29-07-1969,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
30-07-1969,23:44:00,F,561959N,561959,56.19,0440000E,440000,4.4
31-07-1969,05:24:13,F,553459N,553459,55.34,0380800E,380800,3.808
02-08-1969,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
05-08-1969,00:19:00,M,340100N,340100,34.01,1182300W,1182300,-1.823
06-08-1969,00:59:00,M,411600N,411600,41.16,0955600W,955600,-9.556
08-08-1969,13:03:00,F,414300N,414300,41.43,0444859E,444859,4.448
14-08-1969,08:58:00,M,340300N,340300,34.03,1181400W,1181400,-1.814
17-08-1969,21:45:00,M,422200N,422200,42.22,0710400W,710400,-7.104
18-08-1969,14:05:00,M,422200N,422200,42.22,0710400W,710400,-7.104
19-08-1969,04:47:00,M,424200N,424200,42.42,0730700W,730700,-7.307
25-08-1969,17:10:00,F,460500N,460500,46.05,0711800W,711800,-7.118
28-08-1969,15:45:00,M,402600N,402600,40.26,0800000W,800000,-8
02-09-1969,00:45:00,M,390900N,390900,39.09,0842200W,842200,-8.422
03-09-1969,19:50:00,M,470800N,470800,47.08,1191700W,1191700,-1.917
07-09-1969,11:28:00,M,372000N,372000,37.2,1215400W,1215400,-2.154
09-09-1969,20:38:00,M,422000N,422000,42.2,0711300W,711300,-7.113
12-09-1969,14:49:39,M,551000N,551000,55.1,0612400E,612400,6.124
25-09-1969,14:40:00,F,513800N,513800,51.38,0035700W,35700,-0.357
25-09-1969,14:40:00,M,513800N,513800,51.38,0035700E,35700,0.357
29-09-1969,18:39:36,M,502600N,502600,50.26,0303059E,303059,3.03
29-09-1969,18:39:36,M,500459N,500459,50.04,0142600E,142600,1.426
29-09-1969,18:39:36,F,444000N,444000,44.4,0342500E,342500,3.425
30-09-1969,15:15:00,M,435300N,435300,43.53,0003000W,3000,-0.03
05-10-1969,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
07-10-1969,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
19-10-1969,11:00:00,F,405000N,405000,40.5,0730000W,730000,-7.3
22-10-1969,04:00:00,M,510400N,510400,51.04,0034500E,34500,0.345
24-10-1969,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
25-10-1969,08:24:00,F,554500N,554500,55.45,0373459E,373459,3.734
02-11-1969,11:00:00,M,194900S,194900,-19.49,0435700W,435700,-4.357
02-11-1969,11:35:00,M,545159N,545159,54.51,0371303E,371303,3.713
02-11-1969,11:00:00,M,195459N,195459,19.54,0435600E,435600,4.356
10-11-1969,13:20:00,M,233200S,233200,-23.32,0463700W,463700,-4.637
19-11-1969,12:00:00,M,595703N,595703,59.57,0301917E,301917,3.019
